ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_Viaggio,FASCIA_ORARIA_VIAGGIO,REGIME,MEZZO_Codice,MEZZO_aggregato,NumViaggi
3,CA NUOVA,26,SAMPIERDARENA,Interno,3,2,8,AUTOCARRO,6.222
3,CA NUOVA,26,SAMPIERDARENA,Interno,3,2,10,AUTOTRENO,12.444
3,CA NUOVA,35,MOLO,Interno,1,1,8,AUTOCARRO,7.826
3,CA NUOVA,35,MOLO,Interno,1,2,8,AUTOCARRO,3.5
3,CA NUOVA,35,MOLO,Interno,3,2,8,AUTOCARRO,3.5
3,CA NUOVA,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,9.833
3,CA NUOVA,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,9.026
3,CA NUOVA,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,7.5
3,CA NUOVA,50,S.PANTALEO,Interno,3,1,8,AUTOCARRO,10.5
3,CA NUOVA,51,MONTESIGNANO,Interno,3,1,8,AUTOCARRO,7.5
3,CA NUOVA,53,MOLASSANA,Interno,2,1,8,AUTOCARRO,7.5
3,CA NUOVA,66,STURLA,Interno,3,1,8,AUTOCARRO,8.571
4,PALMARO,4,PALMARO,Interno,0,1,8,AUTOCARRO,8.667
4,PALMARO,4,PALMARO,Interno,3,2,8,AUTOCARRO,10
4,PALMARO,9,SESTRI,Interno,2,1,8,AUTOCARRO,7.333
4,PALMARO,11,CALCINARA,Interno,3,2,8,AUTOCARRO,8
4,PALMARO,11,CALCINARA,Interno,3,2,9,AUTOARTICOLATO,10
4,PALMARO,12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8
4,PALMARO,18,BOLZANETO,Interno,3,1,8,AUTOCARRO,8.667
4,PALMARO,19,MOREGO,Interno,0,1,7,ALTRO MEZZO,8.571
4,PALMARO,22,CORNIGLIANO,Interno,1,2,8,AUTOCARRO,10
4,PALMARO,22,CORNIGLIANO,Interno,3,1,8,AUTOCARRO,7.333
4,PALMARO,24,CAMPASSO,Interno,2,1,8,AUTOCARRO,8.667
4,PALMARO,26,SAMPIERDARENA,Interno,0,1,8,AUTOCARRO,9.569
4,PALMARO,29,ANGELI,Interno,3,1,7,ALTRO MEZZO,8.733
4,PALMARO,35,MOLO,Interno,1,2,8,AUTOCARRO,10
4,PALMARO,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,9.833
4,PALMARO,39,S.VINCENZO,Interno,1,1,5,ALTRO MEZZO,9.362
4,PALMARO,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,16.696
4,PALMARO,40,CARIGNANO,Interno,3,1,8,AUTOCARRO,7.333
4,PALMARO,41,FOCE,Interno,3,1,8,AUTOCARRO,9.143
4,PALMARO,42,BRIGNOLE,Interno,1,2,8,AUTOCARRO,10
4,PALMARO,42,BRIGNOLE,Interno,2,1,10,AUTOTRENO,8.667
4,PALMARO,42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,8.667
4,PALMARO,43,S.AGATA,Interno,3,1,10,AUTOTRENO,8.667
4,PALMARO,44,S.FRUTTUOSO,Interno,2,1,9,AUTOARTICOLATO,8.788
4,PALMARO,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,8.788
4,PALMARO,49,PARENZO,Interno,2,1,8,AUTOCARRO,8.667
4,PALMARO,49,PARENZO,Interno,3,1,8,AUTOCARRO,8.538
4,PALMARO,49,PARENZO,Interno,3,1,9,AUTOARTICOLATO,8.1
4,PALMARO,63,S.GIULIANO,Interno,2,1,8,AUTOCARRO,8.727
4,PALMARO,64,LIDO,Interno,1,1,8,AUTOCARRO,9.455
4,PALMARO,64,LIDO,Interno,3,1,8,AUTOCARRO,5.75
4,PALMARO,71,NERVI,Interno,2,1,8,AUTOCARRO,8.44
4,PALMARO,72,Arenzano,Uscita Genova,0,2,8,AUTOCARRO,22.4
4,PALMARO,72,Arenzano,Uscita Genova,1,2,8,AUTOCARRO,6.56
4,PALMARO,72,Arenzano,Uscita Genova,2,2,8,AUTOCARRO,7.68
4,PALMARO,72,Arenzano,Uscita Genova,3,2,8,AUTOCARRO,6.88
4,PALMARO,88,Cogoleto,Uscita Genova,0,1,9,AUTOARTICOLATO,22.4
4,PALMARO,88,Cogoleto,Uscita Genova,1,1,9,AUTOARTICOLATO,6.56
4,PALMARO,88,Cogoleto,Uscita Genova,2,1,9,AUTOARTICOLATO,7.68
4,PALMARO,88,Cogoleto,Uscita Genova,3,1,9,AUTOARTICOLATO,6.88
4,PALMARO,103,Mele,Uscita Genova,0,1,8,AUTOCARRO,11.542
4,PALMARO,103,Mele,Uscita Genova,0,1,9,AUTOARTICOLATO,11.542
4,PALMARO,103,Mele,Uscita Genova,0,2,8,AUTOCARRO,23.084
4,PALMARO,103,Mele,Uscita Genova,0,2,9,AUTOARTICOLATO,46.168
4,PALMARO,103,Mele,Uscita Genova,1,1,8,AUTOCARRO,3.417
4,PALMARO,103,Mele,Uscita Genova,1,1,9,AUTOARTICOLATO,3.417
4,PALMARO,103,Mele,Uscita Genova,1,2,8,AUTOCARRO,6.834
4,PALMARO,103,Mele,Uscita Genova,1,2,9,AUTOARTICOLATO,13.668
4,PALMARO,103,Mele,Uscita Genova,2,1,8,AUTOCARRO,4.917
4,PALMARO,103,Mele,Uscita Genova,2,1,9,AUTOARTICOLATO,4.917
4,PALMARO,103,Mele,Uscita Genova,2,2,8,AUTOCARRO,9.834
4,PALMARO,103,Mele,Uscita Genova,2,2,9,AUTOARTICOLATO,19.668
4,PALMARO,103,Mele,Uscita Genova,3,1,8,AUTOCARRO,2.958
4,PALMARO,103,Mele,Uscita Genova,3,1,9,AUTOARTICOLATO,2.958
4,PALMARO,103,Mele,Uscita Genova,3,2,8,AUTOCARRO,5.916
4,PALMARO,103,Mele,Uscita Genova,3,2,9,AUTOARTICOLATO,11.832
5,PRA',2,VOLTRI,Interno,3,1,7,ALTRO MEZZO,8.1
5,PRA',5,PRA',Interno,3,2,8,AUTOCARRO,14
5,PRA',6,CASTELLUCCIO,Interno,2,1,8,AUTOCARRO,7.5
5,PRA',8,MULTEDO,Interno,3,1,8,AUTOCARRO,7.2
5,PRA',9,SESTRI,Interno,1,1,8,AUTOCARRO,7.5
5,PRA',11,CALCINARA,Interno,1,2,8,AUTOCARRO,8
5,PRA',12,BORZOLI OVEST,Interno,2,2,10,AUTOTRENO,2.667
5,PRA',12,BORZOLI OVEST,Interno,3,1,8,AUTOCARRO,8
5,PRA',14,CERTOSA,Interno,0,1,8,AUTOCARRO,8.381
5,PRA',18,BOLZANETO,Interno,3,2,8,AUTOCARRO,7.5
5,PRA',26,SAMPIERDARENA,Interno,0,1,8,AUTOCARRO,9.569
5,PRA',26,SAMPIERDARENA,Interno,3,1,7,ALTRO MEZZO,9.569
5,PRA',26,SAMPIERDARENA,Interno,3,2,8,AUTOCARRO,7.933
5,PRA',28,S.BARTOLOMEO,Interno,3,1,8,AUTOCARRO,8.1
5,PRA',32,OREGINA,Interno,1,2,8,AUTOCARRO,3.5
5,PRA',33,PRE',Interno,0,1,9,AUTOARTICOLATO,9.735
5,PRA',34,MADDALENA,Interno,3,1,8,AUTOCARRO,8.833
5,PRA',37,CASTELLETTO,Interno,2,1,7,ALTRO MEZZO,8.1
5,PRA',41,FOCE,Interno,3,1,8,AUTOCARRO,8.1
5,PRA',42,BRIGNOLE,Interno,2,1,7,ALTRO MEZZO,8.1
5,PRA',42,BRIGNOLE,Interno,2,1,8,AUTOCARRO,9.026
5,PRA',42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,8.1
5,PRA',42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,8.1
5,PRA',44,S.FRUTTUOSO,Interno,2,1,8,AUTOCARRO,8.788
5,PRA',46,FEREGGIANO,Interno,0,1,7,ALTRO MEZZO,8.1
5,PRA',47,MARASSI,Interno,3,2,8,AUTOCARRO,7
5,PRA',51,MONTESIGNANO,Interno,3,1,7,ALTRO MEZZO,8.1
5,PRA',59,BORGORATTI,Interno,0,1,7,ALTRO MEZZO,7.545
5,PRA',60,CHIAPPETO,Interno,0,1,1,ALTRO MEZZO,9.667
5,PRA',62,ALBARO,Interno,3,1,7,ALTRO MEZZO,8.1
5,PRA',103,Mele,Uscita Genova,0,1,8,AUTOCARRO,23.084
5,PRA',103,Mele,Uscita Genova,1,1,8,AUTOCARRO,6.834
5,PRA',103,Mele,Uscita Genova,2,1,8,AUTOCARRO,9.834
5,PRA',103,Mele,Uscita Genova,3,1,8,AUTOCARRO,5.916
5,PRA',138,SAVONA,Uscita Genova,0,2,8,AUTOCARRO,22.4
5,PRA',138,SAVONA,Uscita Genova,1,2,8,AUTOCARRO,6.56
5,PRA',138,SAVONA,Uscita Genova,2,2,8,AUTOCARRO,7.68
5,PRA',138,SAVONA,Uscita Genova,3,2,8,AUTOCARRO,6.88
6,CASTELLUCCIO,5,PRA',Interno,2,1,8,AUTOCARRO,7.5
6,CASTELLUCCIO,7,PEGLI,Interno,3,1,8,AUTOCARRO,5.333
6,CASTELLUCCIO,11,CALCINARA,Interno,3,2,8,AUTOCARRO,8
6,CASTELLUCCIO,15,RIVAROLO,Interno,0,2,8,AUTOCARRO,8
6,CASTELLUCCIO,22,CORNIGLIANO,Interno,1,1,8,AUTOCARRO,12
6,CASTELLUCCIO,26,SAMPIERDARENA,Interno,0,1,8,AUTOCARRO,10.667
6,CASTELLUCCIO,26,SAMPIERDARENA,Interno,1,2,8,AUTOCARRO,8
6,CASTELLUCCIO,31,LAGACCIO,Interno,1,2,8,AUTOCARRO,8
6,CASTELLUCCIO,35,MOLO,Interno,3,1,8,AUTOCARRO,5.333
6,CASTELLUCCIO,39,S.VINCENZO,Interno,1,1,8,AUTOCARRO,20.194
6,CASTELLUCCIO,39,S.VINCENZO,Interno,3,1,7,ALTRO MEZZO,9.362
6,CASTELLUCCIO,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,8.194
6,CASTELLUCCIO,42,BRIGNOLE,Interno,2,1,8,AUTOCARRO,12
6,CASTELLUCCIO,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,8.9
6,CASTELLUCCIO,50,S.PANTALEO,Interno,1,2,8,AUTOCARRO,8
6,CASTELLUCCIO,51,MONTESIGNANO,Interno,1,1,8,AUTOCARRO,5.333
6,CASTELLUCCIO,68,QUARTARA,Interno,1,1,7,ALTRO MEZZO,9.8
6,CASTELLUCCIO,86,CHIAVARI,Uscita Genova,3,1,8,AUTOCARRO,5.333
6,CASTELLUCCIO,141,Altre zone,Uscita Genova,3,1,8,AUTOCARRO,12
7,PEGLI,2,VOLTRI,Interno,3,1,8,AUTOCARRO,8.143
7,PEGLI,6,CASTELLUCCIO,Interno,0,1,8,AUTOCARRO,5.333
7,PEGLI,7,PEGLI,Interno,0,1,7,ALTRO MEZZO,19.583
7,PEGLI,7,PEGLI,Interno,0,1,8,AUTOCARRO,35.869
7,PEGLI,7,PEGLI,Interno,3,1,8,AUTOCARRO,16.286
7,PEGLI,7,PEGLI,Interno,3,2,10,AUTOTRENO,7
7,PEGLI,8,MULTEDO,Interno,2,1,7,ALTRO MEZZO,9.792
7,PEGLI,8,MULTEDO,Interno,3,2,8,AUTOCARRO,10
11,CALCINARA,4,PALMARO,Interno,3,2,9,AUTOARTICOLATO,10
11,CALCINARA,5,PRA',Interno,1,2,8,AUTOCARRO,8
11,CALCINARA,6,CASTELLUCCIO,Interno,3,2,8,AUTOCARRO,8
11,CALCINARA,7,PEGLI,Interno,2,1,8,AUTOCARRO,8.143
11,CALCINARA,7,PEGLI,Interno,3,1,8,AUTOCARRO,8.143
11,CALCINARA,8,MULTEDO,Interno,0,1,8,AUTOCARRO,7.2
11,CALCINARA,9,SESTRI,Interno,0,2,8,AUTOCARRO,17
11,CALCINARA,9,SESTRI,Interno,1,1,8,AUTOCARRO,8.111
11,CALCINARA,9,SESTRI,Interno,3,1,8,AUTOCARRO,8.5
11,CALCINARA,10,S.GIOVANNI BATTISTA,Interno,3,1,8,AUTOCARRO,16
11,CALCINARA,11,CALCINARA,Interno,0,1,7,ALTRO MEZZO,10.923
11,CALCINARA,11,CALCINARA,Interno,0,1,8,AUTOCARRO,27.923
11,CALCINARA,11,CALCINARA,Interno,0,2,8,AUTOCARRO,26.833
11,CALCINARA,11,CALCINARA,Interno,2,2,8,AUTOCARRO,19.833
11,CALCINARA,11,CALCINARA,Interno,3,1,8,AUTOCARRO,47.346
11,CALCINARA,11,CALCINARA,Interno,3,2,8,AUTOCARRO,80.5
11,CALCINARA,12,BORZOLI OVEST,Interno,0,2,8,AUTOCARRO,8.5
11,CALCINARA,12,BORZOLI OVEST,Interno,2,1,8,AUTOCARRO,8
11,CALCINARA,12,BORZOLI OVEST,Interno,3,2,8,AUTOCARRO,34
11,CALCINARA,13,BORZOLI EST,Interno,3,2,8,AUTOCARRO,8
11,CALCINARA,14,CERTOSA,Interno,3,1,8,AUTOCARRO,10.923
11,CALCINARA,14,CERTOSA,Interno,3,2,8,AUTOCARRO,9.25
11,CALCINARA,16,TEGLIA,Interno,1,2,8,AUTOCARRO,8.5
11,CALCINARA,18,BOLZANETO,Interno,2,2,8,AUTOCARRO,10
11,CALCINARA,19,MOREGO,Interno,3,1,7,ALTRO MEZZO,10.923
11,CALCINARA,22,CORNIGLIANO,Interno,1,1,8,AUTOCARRO,10.867
11,CALCINARA,22,CORNIGLIANO,Interno,1,1,9,AUTOARTICOLATO,10.867
11,CALCINARA,22,CORNIGLIANO,Interno,1,2,9,AUTOARTICOLATO,8
11,CALCINARA,22,CORNIGLIANO,Interno,3,1,9,AUTOARTICOLATO,10.923
11,CALCINARA,26,SAMPIERDARENA,Interno,1,2,9,AUTOARTICOLATO,8
11,CALCINARA,26,SAMPIERDARENA,Interno,3,1,8,AUTOCARRO,18.856
11,CALCINARA,28,S.BARTOLOMEO,Interno,3,1,8,AUTOCARRO,7.75
11,CALCINARA,29,ANGELI,Interno,3,1,8,AUTOCARRO,27.733
11,CALCINARA,30,S.TEODORO,Interno,2,1,8,AUTOCARRO,8.417
11,CALCINARA,32,OREGINA,Interno,3,1,8,AUTOCARRO,8
11,CALCINARA,34,MADDALENA,Interno,0,1,8,AUTOCARRO,8.833
11,CALCINARA,34,MADDALENA,Interno,1,1,8,AUTOCARRO,8.833
11,CALCINARA,35,MOLO,Interno,1,2,8,AUTOCARRO,8
11,CALCINARA,35,MOLO,Interno,3,1,7,ALTRO MEZZO,10.923
11,CALCINARA,35,MOLO,Interno,3,1,8,AUTOCARRO,16.326
11,CALCINARA,36,S.NICOLA,Interno,1,1,7,ALTRO MEZZO,10.923
11,CALCINARA,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,9.833
11,CALCINARA,39,S.VINCENZO,Interno,2,1,8,AUTOCARRO,9.362
11,CALCINARA,39,S.VINCENZO,Interno,2,2,8,AUTOCARRO,9.833
11,CALCINARA,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,10.923
11,CALCINARA,40,CARIGNANO,Interno,3,1,8,AUTOCARRO,7.769
11,CALCINARA,40,CARIGNANO,Interno,3,1,9,AUTOARTICOLATO,7.769
11,CALCINARA,41,FOCE,Interno,1,2,8,AUTOCARRO,8
11,CALCINARA,42,BRIGNOLE,Interno,2,1,8,AUTOCARRO,8.579
11,CALCINARA,42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,8.5
11,CALCINARA,42,BRIGNOLE,Interno,3,2,8,AUTOCARRO,10
11,CALCINARA,44,S.FRUTTUOSO,Interno,3,1,8,AUTOCARRO,10.923
11,CALCINARA,46,FEREGGIANO,Interno,3,1,8,AUTOCARRO,10.923
11,CALCINARA,47,MARASSI,Interno,0,1,8,AUTOCARRO,8.833
11,CALCINARA,47,MARASSI,Interno,3,1,7,ALTRO MEZZO,19.78
11,CALCINARA,47,MARASSI,Interno,3,1,8,AUTOCARRO,8.833
11,CALCINARA,48,FORTE QUEZZI,Interno,1,1,8,AUTOCARRO,8.5
11,CALCINARA,49,PARENZO,Interno,3,1,8,AUTOCARRO,10.923
11,CALCINARA,51,MONTESIGNANO,Interno,1,2,8,AUTOCARRO,8
11,CALCINARA,53,MOLASSANA,Interno,1,1,8,AUTOCARRO,8.25
11,CALCINARA,53,MOLASSANA,Interno,3,1,7,ALTRO MEZZO,10.923
11,CALCINARA,55,PRATO,Interno,1,1,8,AUTOCARRO,8.5
11,CALCINARA,59,BORGORATTI,Interno,3,1,8,AUTOCARRO,10.5
11,CALCINARA,61,S.MARTINO,Interno,2,1,9,AUTOARTICOLATO,10.923
11,CALCINARA,61,S.MARTINO,Interno,3,1,9,AUTOARTICOLATO,8.2
11,CALCINARA,62,ALBARO,Interno,1,2,8,AUTOCARRO,8
11,CALCINARA,65,PUGGIA,Interno,0,1,8,AUTOCARRO,7.5
11,CALCINARA,65,PUGGIA,Interno,3,1,8,AUTOCARRO,7.5
11,CALCINARA,66,STURLA,Interno,1,1,8,AUTOCARRO,7.6
11,CALCINARA,66,STURLA,Interno,1,2,8,AUTOCARRO,16
11,CALCINARA,68,QUARTARA,Interno,1,2,9,AUTOARTICOLATO,8
11,CALCINARA,70,QUINTO,Interno,2,1,8,AUTOCARRO,8.5
11,CALCINARA,70,QUINTO,Interno,2,2,8,AUTOCARRO,8
11,CALCINARA,71,NERVI,Interno,0,1,8,AUTOCARRO,7.286
11,CALCINARA,71,NERVI,Interno,1,1,8,AUTOCARRO,8.5
36,S.NICOLA,42,BRIGNOLE,Interno,3,1,7,ALTRO MEZZO,9.026
36,S.NICOLA,42,BRIGNOLE,Interno,3,1,8,AUTOCARRO,8.579
36,S.NICOLA,49,PARENZO,Interno,3,1,7,ALTRO MEZZO,8.538
36,S.NICOLA,49,PARENZO,Interno,3,1,8,AUTOCARRO,8.538
36,S.NICOLA,51,MONTESIGNANO,Interno,3,1,7,ALTRO MEZZO,10.154
36,S.NICOLA,51,MONTESIGNANO,Interno,3,1,8,AUTOCARRO,14.75
36,S.NICOLA,61,S.MARTINO,Interno,1,1,8,AUTOCARRO,12
36,S.NICOLA,62,ALBARO,Interno,3,1,8,AUTOCARRO,8.688
36,S.NICOLA,64,LIDO,Interno,3,1,8,AUTOCARRO,5.75
36,S.NICOLA,66,STURLA,Interno,3,2,8,AUTOCARRO,4
36,S.NICOLA,72,Arenzano,Uscita Genova,1,1,7,ALTRO MEZZO,9.4
36,S.NICOLA,74,Bargagli,Uscita Genova,0,2,8,AUTOCARRO,3.967
36,S.NICOLA,74,Bargagli,Uscita Genova,1,2,8,AUTOCARRO,1.25
36,S.NICOLA,74,Bargagli,Uscita Genova,2,2,8,AUTOCARRO,1.5
36,S.NICOLA,74,Bargagli,Uscita Genova,3,2,8,AUTOCARRO,1.35
36,S.NICOLA,92,Davagna,Uscita Genova,0,2,8,AUTOCARRO,3.967
36,S.NICOLA,92,Davagna,Uscita Genova,1,2,8,AUTOCARRO,1.25
36,S.NICOLA,92,Davagna,Uscita Genova,2,2,8,AUTOCARRO,1.5
36,S.NICOLA,92,Davagna,Uscita Genova,3,2,8,AUTOCARRO,1.35
36,S.NICOLA,117,RECCO,Uscita Genova,3,1,8,AUTOCARRO,12
36,S.NICOLA,129,SESTRI LEVANTE,Uscita Genova,3,1,7,ALTRO MEZZO,9.4
36,S.NICOLA,129,SESTRI LEVANTE,Uscita Genova,3,1,8,AUTOCARRO,12
36,S.NICOLA,138,Savona,Uscita Genova,3,1,8,AUTOCARRO,9.4
36,S.NICOLA,140,ALESSANDRIA,Uscita Genova,0,2,10,AUTOTRENO,11.467
36,S.NICOLA,140,ALESSANDRIA,Uscita Genova,1,2,10,AUTOTRENO,4.167
36,S.NICOLA,140,ALESSANDRIA,Uscita Genova,2,2,10,AUTOTRENO,2.967
36,S.NICOLA,140,ALESSANDRIA,Uscita Genova,3,2,10,AUTOTRENO,1.667
36,S.NICOLA,141,Altre zone,Uscita Genova,0,1,9,AUTOARTICOLATO,7.934
36,S.NICOLA,141,Altre zone,Uscita Genova,1,1,9,AUTOARTICOLATO,2.5
36,S.NICOLA,141,Altre zone,Uscita Genova,2,1,9,AUTOARTICOLATO,3
36,S.NICOLA,141,Altre zone,Uscita Genova,3,1,9,AUTOARTICOLATO,2.7
37,CASTELLETTO,5,PRA',Interno,2,1,7,ALTRO MEZZO,8.1
37,CASTELLETTO,7,PEGLI,Interno,2,1,8,AUTOCARRO,9.111
37,CASTELLETTO,9,SESTRI,Interno,1,2,8,AUTOCARRO,17
37,CASTELLETTO,9,SESTRI,Interno,2,1,8,AUTOCARRO,9.891
37,CASTELLETTO,10,S.GIOVANNI BATTISTA,Interno,1,1,8,AUTOCARRO,7.5
37,CASTELLETTO,12,BORZOLI EST,Interno,1,1,9,AUTOARTICOLATO,8
37,CASTELLETTO,14,CERTOSA,Interno,3,1,8,AUTOCARRO,9.111
37,CASTELLETTO,15,RIVAROLO,Interno,3,1,8,AUTOCARRO,5.857
37,CASTELLETTO,18,BOLZANETO,Interno,0,1,8,AUTOCARRO,8.667
37,CASTELLETTO,18,BOLZANETO,Interno,1,1,8,AUTOCARRO,7.333
37,CASTELLETTO,18,BOLZANETO,Interno,3,1,7,ALTRO MEZZO,9.111
37,CASTELLETTO,18,BOLZANETO,Interno,3,1,8,AUTOCARRO,7.333
37,CASTELLETTO,21,PONTEDECIMO,Interno,1,2,8,AUTOCARRO,3
37,CASTELLETTO,23,CAMPI,Interno,0,1,8,AUTOCARRO,7.917
37,CASTELLETTO,23,CAMPI,Interno,1,1,8,AUTOCARRO,7.917
37,CASTELLETTO,26,SAMPIERDARENA,Interno,3,1,7,ALTRO MEZZO,18.222
37,CASTELLETTO,32,OREGINA,Interno,0,1,8,AUTOCARRO,9.111
37,CASTELLETTO,35,MOLO,Interno,1,1,8,AUTOCARRO,8.852
37,CASTELLETTO,37,CASTELLETTO,Interno,0,2,8,AUTOCARRO,19.667
37,CASTELLETTO,37,CASTELLETTO,Interno,3,1,6,MOTOCARRO,18.222
37,CASTELLETTO,37,CASTELLETTO,Interno,3,2,8,AUTOCARRO,8.5
37,CASTELLETTO,38,MANIN,Interno,0,2,8,AUTOCARRO,9.833
37,CASTELLETTO,38,MANIN,Interno,3,2,8,AUTOCARRO,17
37,CASTELLETTO,39,S.VINCENZO,Interno,0,1,8,AUTOCARRO,8.194
37,CASTELLETTO,39,S.VINCENZO,Interno,3,1,8,AUTOCARRO,8.194
37,CASTELLETTO,42,BRIGNOLE,Interno,3,1,10,AUTOTRENO,8.579
37,CASTELLETTO,49,PARENZO,Interno,2,1,9,AUTOARTICOLATO,8.538
37,CASTELLETTO,50,S.PANTALEO,Interno,3,1,8,AUTOCARRO,10.5
37,CASTELLETTO,51,MONTESIGNANO,Interno,2,1,7,ALTRO MEZZO,9.111
37,CASTELLETTO,51,MONTESIGNANO,Interno,3,1,8,AUTOCARRO,7.375
37,CASTELLETTO,52,S.EUSEBIO,Interno,3,1,8,AUTOCARRO,9.111
37,CASTELLETTO,53,MOLASSANA,Interno,3,1,8,AUTOCARRO,16.688
37,CASTELLETTO,62,ALBARO,Interno,3,1,8,AUTOCARRO,3.833
37,CASTELLETTO,66,STURLA,Interno,3,1,8,AUTOCARRO,8.571
37,CASTELLETTO,71,NERVI,Interno,3,1,8,AUTOCARRO,7.286
37,CASTELLETTO,77,Busalla,Uscita Genova,0,2,9,AUTOARTICOLATO,11.467
37,CASTELLETTO,77,Busalla,Uscita Genova,0,2,10,AUTOTRENO,11.467
37,CASTELLETTO,77,Busalla,Uscita Genova,1,2,9,AUTOARTICOLATO,4.167
37,CASTELLETTO,77,Busalla,Uscita Genova,1,2,10,AUTOTRENO,4.167
37,CASTELLETTO,77,Busalla,Uscita Genova,2,2,9,AUTOARTICOLATO,2.967
37,CASTELLETTO,77,Busalla,Uscita Genova,2,2,10,AUTOTRENO,2.967
37,CASTELLETTO,77,Busalla,Uscita Genova,3,2,9,AUTOARTICOLATO,1.667
37,CASTELLETTO,77,Busalla,Uscita Genova,3,2,10,AUTOTRENO,1.667
38,MANIN,7,PEGLI,Interno,0,1,8,AUTOCARRO,9.792
38,MANIN,9,SESTRI,Interno,3,1,8,AUTOCARRO,9.891
38,MANIN,12,BORZOLI EST,Interno,1,2,10,AUTOTRENO,2.667
38,MANIN,14,CERTOSA,Interno,3,1,7,ALTRO MEZZO,8.381
38,MANIN,16,TEGLIA,Interno,0,2,8,AUTOCARRO,8.5
38,MANIN,16,TEGLIA,Interno,1,2,8,AUTOCARRO,8.5
38,MANIN,18,BOLZANETO,Interno,0,1,9,AUTOARTICOLATO,8.667
38,MANIN,18,BOLZANETO,Interno,3,1,8,AUTOCARRO,7.226
38,MANIN,22,CORNIGLIANO,Interno,1,1,8,AUTOCARRO,5.833
38,MANIN,23,CAMPI,Interno,0,1,8,AUTOCARRO,8.286
38,MANIN,23,CAMPI,Interno,1,1,8,AUTOCARRO,17.2
38,MANIN,34,MADDALENA,Interno,3,1,7,ALTRO MEZZO,9.118
38,MANIN,34,MADDALENA,Interno,3,1,8,AUTOCARRO,9.118
38,MANIN,38,MANIN,Interno,0,1,8,AUTOCARRO,9
38,MANIN,38,MANIN,Interno,0,2,8,AUTOCARRO,9.833
38,MANIN,38,MANIN,Interno,2,1,8,AUTOCARRO,9
38,MANIN,38,MANIN,Interno,3,2,8,AUTOCARRO,8.5
38,MANIN,39,S.VINCENZO,Interno,0,1,8,AUTOCARRO,8.194
38,MANIN,39,S.VINCENZO,Interno,0,2,8,AUTOCARRO,18.333
38,MANIN,39,S.VINCENZO,Interno,3,1,7,ALTRO MEZZO,9.362
38,MANIN,40,CARIGNANO,Interno,3,1,7,ALTRO MEZZO,9.324
38,MANIN,42,BRIGNOLE,Interno,3,1,9,AUTOARTICOLATO,8.579
38,MANIN,49,PARENZO,Interno,3,1,8,AUTOCARRO,8.538
38,MANIN,64,LIDO,Interno,3,1,8,AUTOCARRO,5.75
38,MANIN,70,QUINTO,Interno,3,1,8,AUTOCARRO,17.2
38,MANIN,91,CROCEFIESCHI,Uscita Genova,2,1,8,AUTOCARRO,9
38,MANIN,138,SAVONA,Uscita Genova,0,2,8,AUTOCARRO,11.467
38,MANIN,138,SAVONA,Uscita Genova,0,2,9,AUTOARTICOLATO,11.467
38,MANIN,138,SAVONA,Uscita Genova,1,2,8,AUTOCARRO,4.167
38,MANIN,138,SAVONA,Uscita Genova,1,2,9,AUTOARTICOLATO,4.167
38,MANIN,138,SAVONA,Uscita Genova,2,2,8,AUTOCARRO,2.967
38,MANIN,138,SAVONA,Uscita Genova,2,2,9,AUTOARTICOLATO,2.967
38,MANIN,138,SAVONA,Uscita Genova,3,2,8,AUTOCARRO,1.667
38,MANIN,138,SAVONA,Uscita Genova,3,2,9,AUTOARTICOLATO,1.667
38,MANIN,140,ALESSANDRIA,Uscita Genova,0,2,9,AUTOARTICOLATO,22.934
38,MANIN,140,ALESSANDRIA,Uscita Genova,1,2,9,AUTOARTICOLATO,8.334
38,MANIN,140,ALESSANDRIA,Uscita Genova,2,2,9,AUTOARTICOLATO,5.934
38,MANIN,140,ALESSANDRIA,Uscita Genova,3,2,9,AUTOARTICOLATO,3.334
38,MANIN,141,Altre zone,Uscita Genova,0,1,10,AUTOTRENO,11.467
38,MANIN,141,Altre zone,Uscita Genova,0,2,8,AUTOCARRO,22.934
38,MANIN,141,Altre zone,Uscita Genova,0,2,9,AUTOARTICOLATO,34.401
38,MANIN,141,Altre zone,Uscita Genova,0,2,10,AUTOTRENO,34.401
38,MANIN,141,Altre zone,Uscita Genova,1,1,10,AUTOTRENO,4.167
38,MANIN,141,Altre zone,Uscita Genova,1,2,8,AUTOCARRO,8.334
